forecast_date,target,target_end_date,location,type,quantile,value
2021-11-01,1 day ahead inc hosp,2021-11-02,28,quantile,0.75,55.024246174034595
2021-11-01,2 day ahead inc hosp,2021-11-03,28,quantile,0.75,57.02468009043517
2021-11-01,3 day ahead inc hosp,2021-11-04,28,quantile,0.75,52.16788581857941
2021-11-01,4 day ahead inc hosp,2021-11-05,28,quantile,0.75,53.47899665638735
2021-11-01,5 day ahead inc hosp,2021-11-06,28,quantile,0.75,63.81996334914183
2021-11-01,6 day ahead inc hosp,2021-11-07,28,quantile,0.75,52.55562015444519
2021-11-01,7 day ahead inc hosp,2021-11-08,28,quantile,0.75,49.903156783966566
2021-11-01,1 day ahead inc hosp,2021-11-02,40,quantile,0.75,102.78135935846332
2021-11-01,2 day ahead inc hosp,2021-11-03,40,quantile,0.75,111.21795725292858
2021-11-01,3 day ahead inc hosp,2021-11-04,40,quantile,0.75,108.44671277853669
2021-11-01,4 day ahead inc hosp,2021-11-05,40,quantile,0.75,104.55285906283177
2021-11-01,5 day ahead inc hosp,2021-11-06,40,quantile,0.75,113.23121016844668
2021-11-01,6 day ahead inc hosp,2021-11-07,40,quantile,0.75,103.73325165019496
2021-11-01,7 day ahead inc hosp,2021-11-08,40,quantile,0.75,99.01568705608045
2021-11-01,1 day ahead inc hosp,2021-11-02,30,quantile,0.75,85.31628167894051
2021-11-01,2 day ahead inc hosp,2021-11-03,30,quantile,0.75,82.11540863174612
2021-11-01,3 day ahead inc hosp,2021-11-04,30,quantile,0.75,83.95001084295477
2021-11-01,4 day ahead inc hosp,2021-11-05,30,quantile,0.75,86.23417020858187
2021-11-01,5 day ahead inc hosp,2021-11-06,30,quantile,0.75,82.65702526808886
2021-11-01,6 day ahead inc hosp,2021-11-07,30,quantile,0.75,92.80245499730958
2021-11-01,7 day ahead inc hosp,2021-11-08,30,quantile,0.75,88.66064538467901
2021-11-01,1 day ahead inc hosp,2021-11-02,20,quantile,0.75,72.5343478261946
2021-11-01,2 day ahead inc hosp,2021-11-03,20,quantile,0.75,76.0682460119773
2021-11-01,3 day ahead inc hosp,2021-11-04,20,quantile,0.75,72.37537989754087
2021-11-01,4 day ahead inc hosp,2021-11-05,20,quantile,0.75,70.87255155524696
2021-11-01,5 day ahead inc hosp,2021-11-06,20,quantile,0.75,78.76016299515538
2021-11-01,6 day ahead inc hosp,2021-11-07,20,quantile,0.75,72.1007924642948
2021-11-01,7 day ahead inc hosp,2021-11-08,20,quantile,0.75,67.87617619853441
2021-11-01,1 day ahead inc hosp,2021-11-02,19,quantile,0.75,90.07271433190834
2021-11-01,2 day ahead inc hosp,2021-11-03,19,quantile,0.75,93.20859788577187
2021-11-01,3 day ahead inc hosp,2021-11-04,19,quantile,0.75,90.37440803580567
2021-11-01,4 day ahead inc hosp,2021-11-05,19,quantile,0.75,86.9073430715202
2021-11-01,5 day ahead inc hosp,2021-11-06,19,quantile,0.75,94.96052508007995
2021-11-01,6 day ahead inc hosp,2021-11-07,19,quantile,0.75,90.081356400011
2021-11-01,7 day ahead inc hosp,2021-11-08,19,quantile,0.75,84.0812208538153
2021-11-01,1 day ahead inc hosp,2021-11-02,46,quantile,0.75,32.250314869450435
2021-11-01,2 day ahead inc hosp,2021-11-03,46,quantile,0.75,33.880811446479605
2021-11-01,3 day ahead inc hosp,2021-11-04,46,quantile,0.75,34.73165722084334
2021-11-01,4 day ahead inc hosp,2021-11-05,46,quantile,0.75,32.88497116348869
2021-11-01,5 day ahead inc hosp,2021-11-06,46,quantile,0.75,33.49726764364416
2021-11-01,6 day ahead inc hosp,2021-11-07,46,quantile,0.75,33.45826432334204
2021-11-01,7 day ahead inc hosp,2021-11-08,46,quantile,0.75,31.712844607447245
2021-11-01,1 day ahead inc hosp,2021-11-02,22,quantile,0.75,77.93349479276387
2021-11-01,2 day ahead inc hosp,2021-11-03,22,quantile,0.75,81.43683890386376
2021-11-01,3 day ahead inc hosp,2021-11-04,22,quantile,0.75,73.93205668299943
2021-11-01,4 day ahead inc hosp,2021-11-05,22,quantile,0.75,76.59225758944629
2021-11-01,5 day ahead inc hosp,2021-11-06,22,quantile,0.75,92.43895975284202
2021-11-01,6 day ahead inc hosp,2021-11-07,22,quantile,0.75,73.50006100656603
2021-11-01,7 day ahead inc hosp,2021-11-08,22,quantile,0.75,70.40691418903609
2021-11-01,1 day ahead inc hosp,2021-11-02,08,quantile,0.75,229.92817306315885
2021-11-01,2 day ahead inc hosp,2021-11-03,08,quantile,0.75,238.59028424628227
2021-11-01,3 day ahead inc hosp,2021-11-04,08,quantile,0.75,248.01850553595818
2021-11-01,4 day ahead inc hosp,2021-11-05,08,quantile,0.75,234.59816740548573
2021-11-01,5 day ahead inc hosp,2021-11-06,08,quantile,0.75,234.6153879215764
2021-11-01,6 day ahead inc hosp,2021-11-07,08,quantile,0.75,239.1862515966692
2021-11-01,7 day ahead inc hosp,2021-11-08,08,quantile,0.75,224.66777873624923
2021-11-01,1 day ahead inc hosp,2021-11-02,41,quantile,0.75,88.39910963988217
2021-11-01,2 day ahead inc hosp,2021-11-03,41,quantile,0.75,90.9004952722584
2021-11-01,3 day ahead inc hosp,2021-11-04,41,quantile,0.75,84.23094866752437
2021-11-01,4 day ahead inc hosp,2021-11-05,41,quantile,0.75,84.42675122964376
2021-11-01,5 day ahead inc hosp,2021-11-06,41,quantile,0.75,98.04693115176943
2021-11-01,6 day ahead inc hosp,2021-11-07,41,quantile,0.75,86.00162196035598
2021-11-01,7 day ahead inc hosp,2021-11-08,41,quantile,0.75,80.32843776033066
2021-11-01,1 day ahead inc hosp,2021-11-02,09,quantile,0.75,60.77428639094589
2021-11-01,2 day ahead inc hosp,2021-11-03,09,quantile,0.75,63.0713903514303
2021-11-01,3 day ahead inc hosp,2021-11-04,09,quantile,0.75,57.184796918669775
2021-11-01,4 day ahead inc hosp,2021-11-05,09,quantile,0.75,59.2185344583718
2021-11-01,5 day ahead inc hosp,2021-11-06,09,quantile,0.75,71.67225606860005
2021-11-01,6 day ahead inc hosp,2021-11-07,09,quantile,0.75,57.12212607295963
2021-11-01,7 day ahead inc hosp,2021-11-08,09,quantile,0.75,54.680225312221296
2021-11-01,1 day ahead inc hosp,2021-11-02,11,quantile,0.75,13.420643109325455
2021-11-01,2 day ahead inc hosp,2021-11-03,11,quantile,0.75,14.018073271340102
2021-11-01,3 day ahead inc hosp,2021-11-04,11,quantile,0.75,12.929017547553489
2021-11-01,4 day ahead inc hosp,2021-11-05,11,quantile,0.75,13.105583559279033
2021-11-01,5 day ahead inc hosp,2021-11-06,11,quantile,0.75,15.55684945264502
2021-11-01,6 day ahead inc hosp,2021-11-07,11,quantile,0.75,13.011435847186256
2021-11-01,7 day ahead inc hosp,2021-11-08,11,quantile,0.75,12.418100519295576
2021-11-01,1 day ahead inc hosp,2021-11-02,31,quantile,0.75,61.28362456379104
2021-11-01,2 day ahead inc hosp,2021-11-03,31,quantile,0.75,63.05695026906204
2021-11-01,3 day ahead inc hosp,2021-11-04,31,quantile,0.75,61.34005491430019
2021-11-01,4 day ahead inc hosp,2021-11-05,31,quantile,0.75,57.61066852278343
2021-11-01,5 day ahead inc hosp,2021-11-06,31,quantile,0.75,63.00645015071093
2021-11-01,6 day ahead inc hosp,2021-11-07,31,quantile,0.75,60.955497987852475
2021-11-01,7 day ahead inc hosp,2021-11-08,31,quantile,0.75,57.81860699042987
2021-11-01,1 day ahead inc hosp,2021-11-02,49,quantile,0.75,99.62701849479451
2021-11-01,2 day ahead inc hosp,2021-11-03,49,quantile,0.75,102.31200572139369
2021-11-01,3 day ahead inc hosp,2021-11-04,49,quantile,0.75,101.80187614298514
2021-11-01,4 day ahead inc hosp,2021-11-05,49,quantile,0.75,97.36674212699639
2021-11-01,5 day ahead inc hosp,2021-11-06,49,quantile,0.75,102.27841158017948
2021-11-01,6 day ahead inc hosp,2021-11-07,49,quantile,0.75,101.2280455203015
2021-11-01,7 day ahead inc hosp,2021-11-08,49,quantile,0.75,93.14852425222796
2021-11-01,1 day ahead inc hosp,2021-11-02,05,quantile,0.75,62.619416003415374
2021-11-01,2 day ahead inc hosp,2021-11-03,05,quantile,0.75,66.2444121285317
2021-11-01,3 day ahead inc hosp,2021-11-04,05,quantile,0.75,61.34415143149674
2021-11-01,4 day ahead inc hosp,2021-11-05,05,quantile,0.75,61.28721246915953
2021-11-01,5 day ahead inc hosp,2021-11-06,05,quantile,0.75,70.6451772409368
2021-11-01,6 day ahead inc hosp,2021-11-07,05,quantile,0.75,60.94854020366534
2021-11-01,7 day ahead inc hosp,2021-11-08,05,quantile,0.75,58.26273227516561
2021-11-01,1 day ahead inc hosp,2021-11-02,04,quantile,0.75,239.2654970235256
2021-11-01,2 day ahead inc hosp,2021-11-03,04,quantile,0.75,250.1065898826123
2021-11-01,3 day ahead inc hosp,2021-11-04,04,quantile,0.75,250.96701025401984
2021-11-01,4 day ahead inc hosp,2021-11-05,04,quantile,0.75,237.11404269997516
2021-11-01,5 day ahead inc hosp,2021-11-06,04,quantile,0.75,248.59687336062535
2021-11-01,6 day ahead inc hosp,2021-11-07,04,quantile,0.75,244.7858660306628
2021-11-01,7 day ahead inc hosp,2021-11-08,04,quantile,0.75,231.7456050005859
2021-11-01,1 day ahead inc hosp,2021-11-02,21,quantile,0.75,137.4223040585925
2021-11-01,2 day ahead inc hosp,2021-11-03,21,quantile,0.75,146.07355316868055
2021-11-01,3 day ahead inc hosp,2021-11-04,21,quantile,0.75,146.02710518487393
2021-11-01,4 day ahead inc hosp,2021-11-05,21,quantile,0.75,139.20084386081385
2021-11-01,5 day ahead inc hosp,2021-11-06,21,quantile,0.75,147.43136507083526
2021-11-01,6 day ahead inc hosp,2021-11-07,21,quantile,0.75,140.1677653094532
2021-11-01,7 day ahead inc hosp,2021-11-08,21,quantile,0.75,133.02881695455486
2021-11-01,1 day ahead inc hosp,2021-11-02,45,quantile,0.75,95.11940791215078
2021-11-01,2 day ahead inc hosp,2021-11-03,45,quantile,0.75,99.42296836097434
2021-11-01,3 day ahead inc hosp,2021-11-04,45,quantile,0.75,91.22636913361471
2021-11-01,4 day ahead inc hosp,2021-11-05,45,quantile,0.75,92.38710719029325
2021-11-01,5 day ahead inc hosp,2021-11-06,45,quantile,0.75,108.50321815958206
2021-11-01,6 day ahead inc hosp,2021-11-07,45,quantile,0.75,91.1451009090249
2021-11-01,7 day ahead inc hosp,2021-11-08,45,quantile,0.75,86.31339797977192
2021-11-01,1 day ahead inc hosp,2021-11-02,17,quantile,0.75,250.94980617752918
2021-11-01,2 day ahead inc hosp,2021-11-03,17,quantile,0.75,260.23913079576613
2021-11-01,3 day ahead inc hosp,2021-11-04,17,quantile,0.75,238.7293728256262
2021-11-01,4 day ahead inc hosp,2021-11-05,17,quantile,0.75,241.86132617278284
2021-11-01,5 day ahead inc hosp,2021-11-06,17,quantile,0.75,287.0685018338884
2021-11-01,6 day ahead inc hosp,2021-11-07,17,quantile,0.75,241.23031670422753
2021-11-01,7 day ahead inc hosp,2021-11-08,17,quantile,0.75,228.70187632929452
2021-11-01,1 day ahead inc hosp,2021-11-02,34,quantile,0.75,164.52294003481876
2021-11-01,2 day ahead inc hosp,2021-11-03,34,quantile,0.75,170.67385090683607
2021-11-01,3 day ahead inc hosp,2021-11-04,34,quantile,0.75,155.3461781386186
2021-11-01,4 day ahead inc hosp,2021-11-05,34,quantile,0.75,159.07952090885044
2021-11-01,5 day ahead inc hosp,2021-11-06,34,quantile,0.75,189.63207437699984
2021-11-01,6 day ahead inc hosp,2021-11-07,34,quantile,0.75,156.24122921489868
2021-11-01,7 day ahead inc hosp,2021-11-08,34,quantile,0.75,148.72709282882843
2021-11-01,1 day ahead inc hosp,2021-11-02,29,quantile,0.75,121.11924651578016
2021-11-01,2 day ahead inc hosp,2021-11-03,29,quantile,0.75,126.50270522674643
2021-11-01,3 day ahead inc hosp,2021-11-04,29,quantile,0.75,115.80562453252884
2021-11-01,4 day ahead inc hosp,2021-11-05,29,quantile,0.75,117.03496437167634
2021-11-01,5 day ahead inc hosp,2021-11-06,29,quantile,0.75,137.27734092242434
2021-11-01,6 day ahead inc hosp,2021-11-07,29,quantile,0.75,116.26705817801725
2021-11-01,7 day ahead inc hosp,2021-11-08,29,quantile,0.75,110.66006733964204
2021-11-01,1 day ahead inc hosp,2021-11-02,54,quantile,0.75,66.86356173881953
2021-11-01,2 day ahead inc hosp,2021-11-03,54,quantile,0.75,69.35015621302848
2021-11-01,3 day ahead inc hosp,2021-11-04,54,quantile,0.75,70.52213019483351
2021-11-01,4 day ahead inc hosp,2021-11-05,54,quantile,0.75,67.21987614554568
2021-11-01,5 day ahead inc hosp,2021-11-06,54,quantile,0.75,69.1854657555649
2021-11-01,6 day ahead inc hosp,2021-11-07,54,quantile,0.75,68.05698338152163
2021-11-01,7 day ahead inc hosp,2021-11-08,54,quantile,0.75,63.59754324242523
2021-11-01,1 day ahead inc hosp,2021-11-02,24,quantile,0.75,114.12781182559664
2021-11-01,2 day ahead inc hosp,2021-11-03,24,quantile,0.75,119.03946908694182
2021-11-01,3 day ahead inc hosp,2021-11-04,24,quantile,0.75,108.61082728962596
2021-11-01,4 day ahead inc hosp,2021-11-05,24,quantile,0.75,110.5073220691179
2021-11-01,5 day ahead inc hosp,2021-11-06,24,quantile,0.75,131.1899774421808
2021-11-01,6 day ahead inc hosp,2021-11-07,24,quantile,0.75,109.03137353910307
2021-11-01,7 day ahead inc hosp,2021-11-08,24,quantile,0.75,104.12487830560198
2021-11-01,1 day ahead inc hosp,2021-11-02,18,quantile,0.75,184.0694537435773
2021-11-01,2 day ahead inc hosp,2021-11-03,18,quantile,0.75,196.10491232136278
2021-11-01,3 day ahead inc hosp,2021-11-04,18,quantile,0.75,190.7041786672132
2021-11-01,4 day ahead inc hosp,2021-11-05,18,quantile,0.75,185.27534197222818
2021-11-01,5 day ahead inc hosp,2021-11-06,18,quantile,0.75,203.4011541552136
2021-11-01,6 day ahead inc hosp,2021-11-07,18,quantile,0.75,187.8825684517409
2021-11-01,7 day ahead inc hosp,2021-11-08,18,quantile,0.75,179.0611618791121
2021-11-01,1 day ahead inc hosp,2021-11-02,51,quantile,0.75,162.84246393109746
2021-11-01,2 day ahead inc hosp,2021-11-03,51,quantile,0.75,170.03422130981383
2021-11-01,3 day ahead inc hosp,2021-11-04,51,quantile,0.75,155.8490565868784
2021-11-01,4 day ahead inc hosp,2021-11-05,51,quantile,0.75,157.90551957202587
2021-11-01,5 day ahead inc hosp,2021-11-06,51,quantile,0.75,185.2653781679971
2021-11-01,6 day ahead inc hosp,2021-11-07,51,quantile,0.75,156.15037034714842
2021-11-01,7 day ahead inc hosp,2021-11-08,51,quantile,0.75,148.02521919330331
2021-11-01,1 day ahead inc hosp,2021-11-02,42,quantile,0.75,366.36358079669793
2021-11-01,2 day ahead inc hosp,2021-11-03,42,quantile,0.75,388.005908659643
2021-11-01,3 day ahead inc hosp,2021-11-04,42,quantile,0.75,380.5600154570981
2021-11-01,4 day ahead inc hosp,2021-11-05,42,quantile,0.75,366.7241316226364
2021-11-01,5 day ahead inc hosp,2021-11-06,42,quantile,0.75,394.709850083034
2021-11-01,6 day ahead inc hosp,2021-11-07,42,quantile,0.75,372.3406346578927
2021-11-01,7 day ahead inc hosp,2021-11-08,42,quantile,0.75,351.1166124734435
2021-11-01,1 day ahead inc hosp,2021-11-02,13,quantile,0.75,225.92833538561655
2021-11-01,2 day ahead inc hosp,2021-11-03,13,quantile,0.75,242.49811534364483
2021-11-01,3 day ahead inc hosp,2021-11-04,13,quantile,0.75,228.02502957805467
2021-11-01,4 day ahead inc hosp,2021-11-05,13,quantile,0.75,225.55016250335396
2021-11-01,5 day ahead inc hosp,2021-11-06,13,quantile,0.75,257.8988408934447
2021-11-01,6 day ahead inc hosp,2021-11-07,13,quantile,0.75,224.1876155118906
2021-11-01,7 day ahead inc hosp,2021-11-08,13,quantile,0.75,215.30630174508255
2021-11-01,1 day ahead inc hosp,2021-11-02,48,quantile,0.75,557.6753509742608
2021-11-01,2 day ahead inc hosp,2021-11-03,48,quantile,0.75,589.3322178816314
2021-11-01,3 day ahead inc hosp,2021-11-04,48,quantile,0.75,543.8165513620935
2021-11-01,4 day ahead inc hosp,2021-11-05,48,quantile,0.75,546.8629895815164
2021-11-01,5 day ahead inc hosp,2021-11-06,48,quantile,0.75,634.9610647684544
2021-11-01,6 day ahead inc hosp,2021-11-07,48,quantile,0.75,540.3028464054456
2021-11-01,7 day ahead inc hosp,2021-11-08,48,quantile,0.75,515.3612343220816
2021-11-01,1 day ahead inc hosp,2021-11-02,36,quantile,0.75,319.88335011054556
2021-11-01,2 day ahead inc hosp,2021-11-03,36,quantile,0.75,333.57828858070116
2021-11-01,3 day ahead inc hosp,2021-11-04,36,quantile,0.75,317.490459683193
2021-11-01,4 day ahead inc hosp,2021-11-05,36,quantile,0.75,310.46627281006397
2021-11-01,5 day ahead inc hosp,2021-11-06,36,quantile,0.75,346.9945810173197
2021-11-01,6 day ahead inc hosp,2021-11-07,36,quantile,0.75,317.4782470643791
2021-11-01,7 day ahead inc hosp,2021-11-08,36,quantile,0.75,297.8392600073055
2021-11-01,1 day ahead inc hosp,2021-11-02,53,quantile,0.75,162.27022663558412
2021-11-01,2 day ahead inc hosp,2021-11-03,53,quantile,0.75,166.66134251261911
2021-11-01,3 day ahead inc hosp,2021-11-04,53,quantile,0.75,154.93974076111743
2021-11-01,4 day ahead inc hosp,2021-11-05,53,quantile,0.75,154.94342667788624
2021-11-01,5 day ahead inc hosp,2021-11-06,53,quantile,0.75,178.6150381200135
2021-11-01,6 day ahead inc hosp,2021-11-07,53,quantile,0.75,158.29639220693818
2021-11-01,7 day ahead inc hosp,2021-11-08,53,quantile,0.75,147.45370325398085
2021-11-01,1 day ahead inc hosp,2021-11-02,06,quantile,0.75,745.2856475174534
2021-11-01,2 day ahead inc hosp,2021-11-03,06,quantile,0.75,769.664516042345
2021-11-01,3 day ahead inc hosp,2021-11-04,06,quantile,0.75,696.8785684854812
2021-11-01,4 day ahead inc hosp,2021-11-05,06,quantile,0.75,712.6503620700119
2021-11-01,5 day ahead inc hosp,2021-11-06,06,quantile,0.75,847.0887853507251
2021-11-01,6 day ahead inc hosp,2021-11-07,06,quantile,0.75,704.7366264132753
2021-11-01,7 day ahead inc hosp,2021-11-08,06,quantile,0.75,669.629824126923
2021-11-01,1 day ahead inc hosp,2021-11-02,12,quantile,0.75,376.019221267529
2021-11-01,2 day ahead inc hosp,2021-11-03,12,quantile,0.75,398.23681545859563
2021-11-01,3 day ahead inc hosp,2021-11-04,12,quantile,0.75,363.4130285304641
2021-11-01,4 day ahead inc hosp,2021-11-05,12,quantile,0.75,370.8031406262142
2021-11-01,5 day ahead inc hosp,2021-11-06,12,quantile,0.75,437.9291737530859
2021-11-01,6 day ahead inc hosp,2021-11-07,12,quantile,0.75,360.11059920568255
2021-11-01,7 day ahead inc hosp,2021-11-08,12,quantile,0.75,346.047553575831
2021-11-01,1 day ahead inc hosp,2021-11-02,39,quantile,0.75,337.90436085942474
2021-11-01,2 day ahead inc hosp,2021-11-03,39,quantile,0.75,358.923402785333
2021-11-01,3 day ahead inc hosp,2021-11-04,39,quantile,0.75,355.6738292714395
2021-11-01,4 day ahead inc hosp,2021-11-05,39,quantile,0.75,339.6048172869312
2021-11-01,5 day ahead inc hosp,2021-11-06,39,quantile,0.75,359.2062033534876
2021-11-01,6 day ahead inc hosp,2021-11-07,39,quantile,0.75,341.164988312654
2021-11-01,7 day ahead inc hosp,2021-11-08,39,quantile,0.75,321.71470437821847
2021-11-01,1 day ahead inc hosp,2021-11-02,47,quantile,0.75,132.56157753122127
2021-11-01,2 day ahead inc hosp,2021-11-03,47,quantile,0.75,139.54162959173382
2021-11-01,3 day ahead inc hosp,2021-11-04,47,quantile,0.75,129.0315191284516
2021-11-01,4 day ahead inc hosp,2021-11-05,47,quantile,0.75,129.74500062746506
2021-11-01,5 day ahead inc hosp,2021-11-06,47,quantile,0.75,151.19625393052283
2021-11-01,6 day ahead inc hosp,2021-11-07,47,quantile,0.75,128.60268216304397
2021-11-01,7 day ahead inc hosp,2021-11-08,47,quantile,0.75,121.96920691182659
2021-11-01,1 day ahead inc hosp,2021-11-02,27,quantile,0.75,157.48885343398828
2021-11-01,2 day ahead inc hosp,2021-11-03,27,quantile,0.75,159.17458899206324
2021-11-01,3 day ahead inc hosp,2021-11-04,27,quantile,0.75,152.19455359455375
2021-11-01,4 day ahead inc hosp,2021-11-05,27,quantile,0.75,146.69437958354243
2021-11-01,5 day ahead inc hosp,2021-11-06,27,quantile,0.75,162.89343335482766
2021-11-01,6 day ahead inc hosp,2021-11-07,27,quantile,0.75,155.31453837310465
2021-11-01,7 day ahead inc hosp,2021-11-08,27,quantile,0.75,142.69560040629705
2021-11-01,1 day ahead inc hosp,2021-11-02,55,quantile,0.75,176.36524707004344
2021-11-01,2 day ahead inc hosp,2021-11-03,55,quantile,0.75,185.46652945450782
2021-11-01,3 day ahead inc hosp,2021-11-04,55,quantile,0.75,183.77070750695714
2021-11-01,4 day ahead inc hosp,2021-11-05,55,quantile,0.75,175.96646977188087
2021-11-01,5 day ahead inc hosp,2021-11-06,55,quantile,0.75,187.6549420309491
2021-11-01,6 day ahead inc hosp,2021-11-07,55,quantile,0.75,178.9614791933921
2021-11-01,7 day ahead inc hosp,2021-11-08,55,quantile,0.75,167.73289005408265
2021-11-01,1 day ahead inc hosp,2021-11-02,01,quantile,0.75,113.07008859411124
2021-11-01,2 day ahead inc hosp,2021-11-03,01,quantile,0.75,116.0944850860086
2021-11-01,3 day ahead inc hosp,2021-11-04,01,quantile,0.75,108.25671049068347
2021-11-01,4 day ahead inc hosp,2021-11-05,01,quantile,0.75,108.05523868546884
2021-11-01,5 day ahead inc hosp,2021-11-06,01,quantile,0.75,124.57174383882796
2021-11-01,6 day ahead inc hosp,2021-11-07,01,quantile,0.75,110.92248994466563
2021-11-01,7 day ahead inc hosp,2021-11-08,01,quantile,0.75,103.29816087986747
2021-11-01,1 day ahead inc hosp,2021-11-02,50,quantile,0.8,12.889481382937658
2021-11-01,2 day ahead inc hosp,2021-11-03,50,quantile,0.8,12.965889208514305
2021-11-01,3 day ahead inc hosp,2021-11-04,50,quantile,0.8,14.432083585836567
2021-11-01,4 day ahead inc hosp,2021-11-05,50,quantile,0.8,14.190301628125379
2021-11-01,5 day ahead inc hosp,2021-11-06,50,quantile,0.8,14.703060000552027
2021-11-01,6 day ahead inc hosp,2021-11-07,50,quantile,0.8,14.886847804861468
2021-11-01,7 day ahead inc hosp,2021-11-08,50,quantile,0.8,13.45981113289039
2021-11-01,1 day ahead inc hosp,2021-11-02,56,quantile,0.8,32.3306328878103
2021-11-01,2 day ahead inc hosp,2021-11-03,56,quantile,0.8,32.397297607882074
2021-11-01,3 day ahead inc hosp,2021-11-04,56,quantile,0.8,33.88069180699705
2021-11-01,4 day ahead inc hosp,2021-11-05,56,quantile,0.8,33.181423261507916
2021-11-01,5 day ahead inc hosp,2021-11-06,56,quantile,0.8,34.46796196303843
2021-11-01,6 day ahead inc hosp,2021-11-07,56,quantile,0.8,31.89460418463759
2021-11-01,7 day ahead inc hosp,2021-11-08,56,quantile,0.8,34.67644740600864
2021-11-01,1 day ahead inc hosp,2021-11-02,33,quantile,0.8,27.597654325170804
2021-11-01,2 day ahead inc hosp,2021-11-03,33,quantile,0.8,27.66225846999426
2021-11-01,3 day ahead inc hosp,2021-11-04,33,quantile,0.8,31.279471860863488
2021-11-01,4 day ahead inc hosp,2021-11-05,33,quantile,0.8,30.366242256082156
2021-11-01,5 day ahead inc hosp,2021-11-06,33,quantile,0.8,31.533935207462807
2021-11-01,6 day ahead inc hosp,2021-11-07,33,quantile,0.8,31.774321322403424
2021-11-01,7 day ahead inc hosp,2021-11-08,33,quantile,0.8,29.22587698389583
2021-11-01,1 day ahead inc hosp,2021-11-02,44,quantile,0.8,16.316249190850314
2021-11-01,2 day ahead inc hosp,2021-11-03,44,quantile,0.8,17.124743738973677
2021-11-01,3 day ahead inc hosp,2021-11-04,44,quantile,0.8,19.568285881470874
2021-11-01,4 day ahead inc hosp,2021-11-05,44,quantile,0.8,18.571275080366792
2021-11-01,5 day ahead inc hosp,2021-11-06,44,quantile,0.8,19.92982183646439
2021-11-01,6 day ahead inc hosp,2021-11-07,44,quantile,0.8,19.49162983899187
2021-11-01,7 day ahead inc hosp,2021-11-08,44,quantile,0.8,18.205454860796145
2021-11-01,1 day ahead inc hosp,2021-11-02,32,quantile,0.8,78.46885571456721
2021-11-01,2 day ahead inc hosp,2021-11-03,32,quantile,0.8,78.2113778629828
2021-11-01,3 day ahead inc hosp,2021-11-04,32,quantile,0.8,86.9105607419179
2021-11-01,4 day ahead inc hosp,2021-11-05,32,quantile,0.8,84.37392091695463
2021-11-01,5 day ahead inc hosp,2021-11-06,32,quantile,0.8,86.71029092665489
2021-11-01,6 day ahead inc hosp,2021-11-07,32,quantile,0.8,87.42770805005928
2021-11-01,7 day ahead inc hosp,2021-11-08,32,quantile,0.8,81.35677170176058
2021-11-01,1 day ahead inc hosp,2021-11-02,37,quantile,0.8,205.66452785573216
2021-11-01,2 day ahead inc hosp,2021-11-03,37,quantile,0.8,210.59975013185885
2021-11-01,3 day ahead inc hosp,2021-11-04,37,quantile,0.8,239.11710834483122
2021-11-01,4 day ahead inc hosp,2021-11-05,37,quantile,0.8,229.0087404806941
2021-11-01,5 day ahead inc hosp,2021-11-06,37,quantile,0.8,238.67958438357965
2021-11-01,6 day ahead inc hosp,2021-11-07,37,quantile,0.8,240.98792471527935
2021-11-01,7 day ahead inc hosp,2021-11-08,37,quantile,0.8,221.3412696308038
2021-11-01,1 day ahead inc hosp,2021-11-02,38,quantile,0.8,31.907976531028734
2021-11-01,2 day ahead inc hosp,2021-11-03,38,quantile,0.8,31.387656852843634
2021-11-01,3 day ahead inc hosp,2021-11-04,38,quantile,0.8,32.87593472713579
2021-11-01,4 day ahead inc hosp,2021-11-05,38,quantile,0.8,34.189434197460855
2021-11-01,5 day ahead inc hosp,2021-11-06,38,quantile,0.8,33.87993157202247
2021-11-01,6 day ahead inc hosp,2021-11-07,38,quantile,0.8,34.24531448726714
2021-11-01,7 day ahead inc hosp,2021-11-08,38,quantile,0.8,32.76968554418101
2021-11-01,1 day ahead inc hosp,2021-11-02,23,quantile,0.8,31.97481524764507
2021-11-01,2 day ahead inc hosp,2021-11-03,23,quantile,0.8,31.731252065936918
2021-11-01,3 day ahead inc hosp,2021-11-04,23,quantile,0.8,34.95524886803576
2021-11-01,4 day ahead inc hosp,2021-11-05,23,quantile,0.8,34.66725186263762
2021-11-01,5 day ahead inc hosp,2021-11-06,23,quantile,0.8,35.63378664991961
2021-11-01,6 day ahead inc hosp,2021-11-07,23,quantile,0.8,36.341974137649146
2021-11-01,7 day ahead inc hosp,2021-11-08,23,quantile,0.8,32.84005547291525
2021-11-01,1 day ahead inc hosp,2021-11-02,26,quantile,0.8,302.35306703404814
2021-11-01,2 day ahead inc hosp,2021-11-03,26,quantile,0.8,295.07922290584037
2021-11-01,3 day ahead inc hosp,2021-11-04,26,quantile,0.8,318.4786613291093
2021-11-01,4 day ahead inc hosp,2021-11-05,26,quantile,0.8,323.80737086212815
2021-11-01,5 day ahead inc hosp,2021-11-06,26,quantile,0.8,326.9118115192443
2021-11-01,6 day ahead inc hosp,2021-11-07,26,quantile,0.8,332.7238831037045
2021-11-01,7 day ahead inc hosp,2021-11-08,26,quantile,0.8,304.1732627645302
2021-11-01,1 day ahead inc hosp,2021-11-02,10,quantile,0.8,22.170912078338727
2021-11-01,2 day ahead inc hosp,2021-11-03,10,quantile,0.8,22.11172362064495
